name,edition,proddate,idno,cntry,c2weight,mode,w4q1,w4q2,w4q3,w4q4,w4q5,w4q6,w4q7,w4q8,w4q9,w4q10,w4q11,w4q12,w4q13,w4q14,w4q15,w4q16,w4q17,w4q18,w4q19,w4q20,w4q21,w4q22,w4q23,w4q24,w4q25,w4q26,w4q27,w4q28,w4q29,w4q30,w4q31,w4q32,w4q33,w4q34,w4q35,w4q36,w4q37,w4q38,w4q39,w4q40,w4q41,w4q42,w4q43,w4q44,w4q45,w4q46,w4q47,w4q48,w4q49,w4q50,w4q51,w4q52,w4q53,w4q54,w4q55,w4q56,w4q57,w4q57_0,w4q58,w4q59,w4q60,w4q61,w4q62,w4q63,w4q64,w4q65,w4q66,w4q67,w4q68,w4q69,w4q70,w4q71,w4q72,w4q73,survlng,inwds,inwde,w4ininwe,w4sdinwe,w4fdinwe,w4poinwe,w4teinwe,w4mhinwe,w4itinwe,w4htinwe,w4indur,w4sddur,w4fddur,w4podur,w4tedur,w4mhdur,w4intsdur,w4htdur,intdur,lastansw,surveycomp,fdwrkinc,uagent,device,familydiversity4_do_t2,familydiversity2_do_w4q18,familydiversity2_do_w4q19,familydiversity3_do_w4q20,familydiversity3_do_w4q21,familydiversity3_do_w4q22,familydiversity4_do_w4q23,familydiversity4_do_w4q24,familydiversity5_do_w4q25,familydiversity5_do_w4q26,familydiversity6_do_w4q27,familydiversity6_do_w4q28,institutionaltrustworthiness2_do_w4q66,institutionaltrustworthiness2_do_w4q67,institutionaltrustworthiness2_do_w4q68,institutionaltrustworthiness2_do_w4q69,institutionaltrustworthiness2_do_w4q70,institutionaltrustworthiness2_do_w4q71,institutionaltrustworthiness2_do_w4q72,institutionaltrustworthiness2_do_w4q73,gndr,agea,eduyrs,eisced,netusoft,mnactic,hincfel,hinctnta,region,gndr_lab,mode_lab,age_group,trust_index
CRON2W4e01,1,28.03.2024,52704,GB,0.7299174,1,4,5,3,4,5,5,4,4,5,5,3,5,5,5,4,3,3,4,4,3,3,1,2,2,1,1,2,2,3,1,66,3,7,4,5,5,4,2,4,3,4,3,5,2,6,2,1,1,1,3,1,2,1,1,1,1,2,1,1,1,1,5,3,3,7,4,2,4,7,3,0,7,2,7,ENG,2022-11-30T11:02:35Z,2022-12-07T13:14:08Z,2022-12-07T12:57:01Z,2022-12-07T12:59:14Z,2022-12-07T13:03:10Z,2022-12-07T13:05:43Z,2022-12-07T13:07:35Z,2022-12-07T13:10:04Z,2022-12-07T13:13:57Z,2022-12-07T13:14:08Z,611666,133,236,153,112,149,233,11,612693,w4q73,100,1,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),4,1,2,1,1,2,3,3,2,1,2,2,1,6,8,7,4,5,2,1,3,1,74,17,5,5,6,1,8,UKF,Hombre,F2F (presencial),65+,4.153846153846154
CRON2W4e01,1,28.03.2024,52735,GB,0.823312,1,4,4,2,3,5,5,4,4,5,5,1,4,5,5,4,3,3,3,3,3,3,3,2,2,2,2,3,1,3,2,3,4,6,4,4,4,4,4,4,2,1,4,7,8,7,7,2,2,1,3,1,2,2,2,2,2,2,1,1,3,2,6,10,4,3,3,7,4,0,8,8,4,NA,4,ENG,2022-11-23T12:15:49Z,2022-11-23T15:46:07Z,2022-11-23T12:16:19Z,2022-11-23T12:19:16Z,2022-11-23T12:22:23Z,2022-11-23T12:24:53Z,2022-11-23T12:26:36Z,2022-11-23T12:28:50Z,2022-11-23T15:45:54Z,2022-11-23T15:46:07Z,30,177,187,150,103,134,11824,13,12618,w4q73,100,1,"Mozilla/5.0 (iPad; CPU OS 15_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.3 Mobile/15E148 Safari/604.1",3,1,1,2,1,2,3,3,2,2,1,1,2,1,4,6,7,2,8,3,5,1,64,18,7,5,6,1,8,UKJ,Hombre,F2F (presencial),45–64,5.083333333333333
CRON2W4e01,1,28.03.2024,52736,GB,0.6146122,1,3,3,3,3,4,4,4,4,5,3,2,4,5,2,3,3,3,3,3,3,3,3,1,1,1,1,3,3,2,1,66,3,5,3,4,3,3,3,4,3,3,3,5,1,5,5,3,2,1,3,2,3,2,2,2,2,2,2,2,2,2,5,3,3,7,7,2,5,5,4,5,5,3,5,ENG,2022-11-30T11:05:55Z,2022-12-14T13:44:41Z,2022-12-14T13:34:13Z,2022-12-14T13:36:41Z,2022-12-14T13:38:52Z,2022-12-14T13:40:08Z,2022-12-14T13:40:58Z,2022-12-14T13:42:24Z,2022-12-14T13:44:31Z,2022-12-14T13:44:41Z,1218498,148,131,76,50,86,127,10,1219126,w4q73,100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,1,2,1,2,1,3,3,2,2,1,2,1,5,8,4,6,7,3,2,1,2,38,15,4,5,1,1,3,UKK,Mujer,F2F (presencial),30–44,4.538461538461538
CRON2W4e01,1,28.03.2024,52756,GB,1.5775026,1,3,3,1,1,3,2,4,2,4,4,1,1,2,3,2,2,2,3,3,2,2,3,2,2,1,1,3,3,1,1,66,3,7,3,2,4,3,4,4,4,3,4,3,3,3,6,1,1,2,4,1,4,1,1,1,1,1,2,2,1,1,4,5,5,4,5,4,4,6,2,4,5,4,8,ENG,2022-11-27T13:27:36Z,2022-11-27T21:07:12Z,2022-11-27T13:27:43Z,2022-11-27T13:30:18Z,2022-11-27T13:36:51Z,2022-11-27T13:40:44Z,2022-11-27T13:43:04Z,2022-11-27T13:45:39Z,2022-11-27T21:07:04Z,2022-11-27T21:07:12Z,7,155,393,233,140,155,26485,8,27576,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",1,1,1,2,1,2,3,3,2,1,2,1,2,3,6,8,2,5,4,1,7,1,48,16,4,5,1,1,6,UKF,Hombre,F2F (presencial),45–64,4.615384615384615
CRON2W4e01,1,28.03.2024,52758,GB,0.7478042,1,3,4,2,1,4,5,4,5,5,4,1,4,4,4,4,4,2,3,3,1,1,1,2,2,2,2,3,3,1,2,7,3,10,3,3,4,3,4,3,5,4,3,3,3,0,7,1,2,2,3,1,3,1,2,1,1,1,2,1,2,1,2,2,7,1,1,7,6,NA,10,6,7,1,1,ENG,2022-11-30T11:27:25Z,2022-11-30T11:43:52Z,2022-11-30T11:27:27Z,2022-11-30T11:30:02Z,2022-11-30T11:33:25Z,2022-11-30T11:35:21Z,2022-11-30T11:37:18Z,2022-11-30T11:40:35Z,2022-11-30T11:43:42Z,2022-11-30T11:43:52Z,2,155,203,116,117,197,187,10,987,w4q73,100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,1,1,2,2,1,3,3,2,2,1,1,2,1,8,6,2,5,3,4,7,1,56,18,4,5,1,1,10,UKF,Hombre,F2F (presencial),45–64,4.25
CRON2W4e01,1,28.03.2024,52879,GB,0.62706065,1,4,4,2,4,4,5,3,3,4,4,1,4,5,4,3,2,2,3,3,3,3,3,1,1,1,1,3,3,3,1,66,5,5,4,4,4,4,2,4,3,1,2,3,4,4,5,2,2,3,3,2,3,2,2,2,2,2,2,1,2,2,7,6,5,2,3,5,5,6,4,6,6,4,5,ENG,2022-11-23T11:18:36Z,2022-11-23T11:30:49Z,2022-11-23T11:18:40Z,2022-11-23T11:20:06Z,2022-11-23T11:23:00Z,2022-11-23T11:25:03Z,2022-11-23T11:26:18Z,2022-11-23T11:28:15Z,2022-11-23T11:30:35Z,2022-11-23T11:30:49Z,4,86,174,123,75,117,140,14,733,w4q73,100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15",2,1,1,2,2,1,3,3,2,1,2,1,2,5,1,7,4,3,6,2,8,2,72,16,5,5,6,1,88,UKH,Mujer,F2F (presencial),65+,4.923076923076923
CRON2W4e01,1,28.03.2024,53004,GB,2.4858475,2,4,4,3,3,3,4,1,5,5,4,3,5,5,5,4,2,2,2,2,3,3,3,2,2,1,1,2,3,3,1,66,2,4,4,5,4,3,3,3,2,2,3,3,4,5,5,1,2,4,3,1,3,2,1,1,1,2,2,1,2,1,5,6,0,8,8,3,2,6,4,2,5,4,4,ENG,2022-11-24T12:08:50Z,2022-11-24T12:20:01Z,2022-11-24T12:09:01Z,2022-11-24T12:11:24Z,2022-11-24T12:14:01Z,2022-11-24T12:15:18Z,2022-11-24T12:16:19Z,2022-11-24T12:17:42Z,2022-11-24T12:19:52Z,2022-11-24T12:20:01Z,11,143,157,77,61,83,130,9,671,w4q73,100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.3 Safari/605.1.15",2,1,2,1,2,1,3,2,3,1,2,2,1,2,6,7,4,5,8,3,1,2,77,20,7,5,6,1,6,UKN,Mujer,CATI (teléfono),65+,4.384615384615385
CRON2W4e01,1,28.03.2024,53053,GB,0.5035544,1,4,3,1,2,4,5,4,5,4,4,2,4,5,5,4,3,3,3,3,3,3,3,1,1,1,1,2,2,1,1,66,4,8,4,4,4,3,3,2,4,3,3,3,4,4,2,1,1,2,4,2,4,1,1,1,1,2,1,1,1,1,6,4,6,2,2,3,7,8,8,2,8,7,8,ENG,2022-11-23T18:08:59Z,2022-11-23T18:25:55Z,2022-11-23T18:10:10Z,2022-11-23T18:13:12Z,2022-11-23T18:16:37Z,2022-11-23T18:18:32Z,2022-11-23T18:20:13Z,2022-11-23T18:22:25Z,2022-11-23T18:25:43Z,2022-11-23T18:25:55Z,71,182,205,115,101,132,198,12,1016,w4q73,100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",2,1,2,1,1,2,3,2,3,2,1,1,2,4,2,5,7,1,8,6,3,1,67,11,2,5,6,1,5,UKK,Hombre,F2F (presencial),65+,5.461538461538462
CRON2W4e01,1,28.03.2024,53113,GB,0.70759845,1,4,4,3,2,3,5,4,3,5,5,2,4,4,4,3,2,2,3,3,2,2,3,1,2,1,1,3,3,3,1,66,5,10,3,4,4,4,3,3,4,4,4,6,6,6,6,2,2,4,2,2,3,2,2,2,3,3,3,3,3,3,6,6,7,6,6,6,6,10,3,3,8,3,10,ENG,2022-11-30T11:15:37Z,2022-11-30T11:27:08Z,2022-11-30T11:15:42Z,2022-11-30T11:19:43Z,2022-11-30T11:21:56Z,2022-11-30T11:23:19Z,2022-11-30T11:24:07Z,2022-11-30T11:25:21Z,2022-11-30T11:27:01Z,2022-11-30T11:27:08Z,5,241,133,83,48,74,100,7,691,w4q73,100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",2,1,1,2,1,2,3,3,2,2,1,2,1,5,6,2,7,3,1,8,4,2,58,11,4,5,1,1,9,UKD,Mujer,F2F (presencial),45–64,6.153846153846154
CRON2W4e01,1,28.03.2024,53132,GB,0.816986,1,4,4,1,2,4,5,4,4,5,5,3,3,3,5,3,2,2,2,2,3,3,3,1,1,1,1,3,3,1,1,66,3,2,5,5,5,4,2,5,3,5,4,1,2,2,5,1,2,4,2,1,3,1,2,1,2,2,1,1,1,1,1,0,4,5,5,3,4,6,3,2,4,2,6,ENG,2022-11-23T22:16:55Z,2022-11-23T22:29:51Z,2022-11-23T22:17:00Z,2022-11-23T22:18:49Z,2022-11-23T22:21:12Z,2022-11-23T22:22:24Z,2022-11-23T22:23:46Z,2022-11-23T22:27:36Z,2022-11-23T22:29:43Z,2022-11-23T22:29:51Z,5,109,143,72,82,230,127,8,776,w4q73,100,1,"Mozilla/5.0 (iPad; CPU OS 15_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.3 Mobile/15E148 Safari/604.1",3,1,2,1,2,1,3,2,3,2,1,1,2,3,8,1,2,4,5,6,7,2,62,14,5,5,8,1,8,UKJ,Mujer,F2F (presencial),45–64,3.4615384615384617
CRON2W4e01,1,28.03.2024,53143,GB,1.4119117,1,4,4,3,3,4,5,3,3,4,4,2,4,3,4,3,2,2,2,2,3,3,3,2,2,2,2,3,3,1,2,1,4,5,4,4,4,2,3,4,3,2,3,3,5,3,4,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,8,6,7,3,3,7,6,8,6,6,8,8,NA,ENG,2022-12-07T14:41:23Z,2022-12-07T15:27:45Z,2022-12-07T14:41:52Z,2022-12-07T14:46:38Z,2022-12-07T14:58:31Z,2022-12-07T15:13:19Z,2022-12-07T15:16:18Z,2022-12-07T15:19:12Z,2022-12-07T15:26:59Z,2022-12-07T15:27:45Z,29,286,713,888,179,174,467,46,2782,w4q73,100,1,NodeJS,4,1,2,1,1,2,3,3,2,2,1,2,1,5,1,3,7,2,6,8,4,1,76,12,2,5,1,2,9,UKJ,Hombre,F2F (presencial),65+,6.333333333333333
CRON2W4e01,1,28.03.2024,53188,GB,2.9405472,1,3,5,3,3,3,3,2,4,3,4,2,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,3,3,1,1,66,3,4,3,4,4,4,3,3,3,4,3,4,2,2,4,2,2,4,3,3,3,2,2,2,4,4,4,1,1,2,2,0,1,8,4,6,6,7,2,1,4,5,7,ENG,2022-11-30T11:06:19Z,2022-11-30T11:12:03Z,2022-11-30T11:06:21Z,2022-11-30T11:07:12Z,2022-11-30T11:08:58Z,2022-11-30T11:09:52Z,2022-11-30T11:10:15Z,2022-11-30T11:11:14Z,2022-11-30T11:11:56Z,2022-11-30T11:12:03Z,2,51,106,54,23,59,42,7,344,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G970F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,1,2,1,2,3,2,3,1,2,2,1,8,2,6,1,5,3,7,4,2,23,13,3,5,8,4,2,UKH,Mujer,F2F (presencial),18–29,4.076923076923077
CRON2W4e01,1,28.03.2024,53213,GB,1.2383868,1,5,5,1,4,5,5,4,5,5,5,1,4,5,5,4,3,3,3,3,3,3,3,1,1,1,1,2,2,3,1,66,5,10,4,3,2,2,3,4,4,4,3,3,3,2,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,5,5,7,6,6,5,6,5,6,7,NA,8,ENG,2022-11-23T11:57:50Z,2022-11-23T12:11:47Z,2022-11-23T11:57:55Z,2022-11-23T11:59:34Z,2022-11-23T12:03:13Z,2022-11-23T12:05:09Z,2022-11-23T12:07:05Z,2022-11-23T12:09:03Z,2022-11-23T12:11:41Z,2022-11-23T12:11:47Z,5,99,219,116,116,118,158,6,837,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1,1,2,1,2,1,3,2,3,2,1,2,1,7,4,2,5,1,3,8,6,2,52,12,3,4,8,2,6,UKD,Mujer,F2F (presencial),45–64,5.916666666666667
CRON2W4e01,1,28.03.2024,53304,GB,1.1418457,1,3,4,4,3,3,4,3,1,4,3,4,3,3,4,3,2,2,2,2,1,1,3,2,2,2,2,3,3,3,1,66,5,3,5,5,5,4,2,4,1,3,3,1,2,5,5,1,2,1,3,1,3,1,1,2,1,2,2,2,2,1,1,1,0,10,5,2,0,5,0,2,8,5,5,ENG,2022-11-28T08:29:10Z,2022-11-28T08:40:48Z,2022-11-28T08:29:12Z,2022-11-28T08:30:05Z,2022-11-28T08:34:12Z,2022-11-28T08:35:08Z,2022-11-28T08:35:59Z,2022-11-28T08:37:02Z,2022-11-28T08:40:41Z,2022-11-28T08:40:48Z,2,53,247,56,51,63,219,7,698,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",1,1,1,2,2,1,3,3,2,1,2,1,2,5,6,7,3,2,8,1,4,1,40,17,6,5,1,1,9,UKJ,Hombre,F2F (presencial),30–44,3.3846153846153846
CRON2W4e01,1,28.03.2024,53329,GB,0.37337267,1,5,3,4,5,4,4,3,4,5,4,1,5,5,5,4,3,3,3,3,3,3,NA,NA,NA,1,1,3,3,3,2,3,4,5,5,4,5,3,2,4,3,3,4,2,5,99,5,2,1,4,2,2,2,3,3,1,1,1,1,1,2,1,3,2,1,8,99,6,1,6,1,7,8,8,99,ENG,2022-11-30T00:08:40Z,2022-11-30T00:20:45Z,2022-11-30T00:08:58Z,2022-11-30T00:10:35Z,2022-11-30T00:13:48Z,2022-11-30T00:15:41Z,2022-11-30T00:16:46Z,2022-11-30T00:18:12Z,2022-11-30T00:20:39Z,2022-11-30T00:20:45Z,18,97,193,113,65,86,147,6,725,w4q72,91.78082,1,"Mozilla/5.0 (Linux; Android 11; moto g 5G plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,1,2,1,2,3,2,3,1,2,1,2,3,4,5,6,2,1,7,8,2,39,19,7,5,1,2,3,UKG,Mujer,F2F (presencial),30–44,19.153846153846153
CRON2W4e01,1,28.03.2024,53480,GB,0.84433246,1,4,4,3,3,4,4,5,4,5,5,3,4,4,4,4,2,2,2,2,3,3,3,1,1,1,1,3,3,3,1,66,3,7,4,4,4,4,3,4,3,4,4,1,1,5,5,2,3,3,3,2,3,2,2,2,2,3,2,1,2,1,3,5,5,3,3,8,7,10,7,1,6,4,5,ENG,2022-11-30T11:07:24Z,2022-11-30T11:25:08Z,2022-11-30T11:07:30Z,2022-11-30T11:09:35Z,2022-11-30T11:12:49Z,2022-11-30T11:14:47Z,2022-11-30T11:19:53Z,2022-11-30T11:22:06Z,2022-11-30T11:24:53Z,2022-11-30T11:25:08Z,6,125,194,118,306,133,167,15,1064,w4q73,100,1,"Mozilla/5.0 (Linux; Android 8.1.0; vivo 1718 Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/9.4.0.0",1,1,1,2,1,2,3,3,2,2,1,2,1,7,8,4,6,5,3,2,1,2,38,26,7,5,4,2,5,UKH,Mujer,F2F (presencial),30–44,5.153846153846154
CRON2W4e01,1,28.03.2024,53511,GB,0.30919018,1,4,4,2,5,3,5,3,5,5,4,2,5,5,5,4,3,3,3,3,3,3,3,1,1,1,1,3,3,3,1,66,3,5,4,2,4,3,1,2,3,2,3,7,6,2,4,1,2,3,4,1,4,1,1,2,1,1,2,1,1,1,7,6,1,6,2,2,3,7,5,6,4,8,7,ENG,2022-11-25T19:25:08Z,2022-11-25T19:33:58Z,2022-11-25T19:25:11Z,2022-11-25T19:26:13Z,2022-11-25T19:28:35Z,2022-11-25T19:29:40Z,2022-11-25T19:30:39Z,2022-11-25T19:31:48Z,2022-11-25T19:33:56Z,2022-11-25T19:33:58Z,3,62,142,65,59,69,128,2,530,w4q73,100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",2,1,1,2,1,2,3,2,3,1,2,2,1,2,5,1,6,8,3,7,4,2,53,22,7,5,1,1,9,UKC,Mujer,F2F (presencial),45–64,4.923076923076923
CRON2W4e01,1,28.03.2024,53539,GB,1.8949594,1,4,3,3,4,3,5,3,4,4,2,1,2,4,4,3,1,1,2,2,3,3,3,1,1,1,1,4,4,3,1,66,5,7,4,4,2,2,2,2,4,3,4,3,6,2,7,3,3,3,2,1,2,3,2,3,3,3,3,2,2,2,8,8,6,2,2,6,2,7,7,4,7,4,NA,ENG,2022-11-23T21:24:10Z,2022-11-23T21:44:27Z,2022-11-23T21:24:44Z,2022-11-23T21:28:55Z,2022-11-23T21:34:07Z,2022-11-23T21:36:29Z,2022-11-23T21:38:25Z,2022-11-23T21:40:33Z,2022-11-23T21:44:10Z,2022-11-23T21:44:27Z,34,251,312,142,116,128,217,17,1217,w4q73,100,1,"Mozilla/5.0 (Linux; Android 9; moto g(6)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,2,1,1,2,3,2,3,1,2,1,2,3,8,6,7,2,4,1,5,1,53,18,7,5,1,1,8,UKJ,Hombre,F2F (presencial),45–64,5.25
CRON2W4e01,1,28.03.2024,53739,GB,3.204098,1,3,3,2,2,3,4,3,3,3,2,1,3,4,3,3,3,3,3,3,2,2,3,1,1,2,2,3,3,3,1,66,5,3,5,5,5,5,3,3,1,1,4,3,3,4,5,2,2,2,2,3,2,2,2,4,3,3,3,4,2,2,4,0,0,8,7,0,1,6,6,2,5,3,8,ENG,2022-12-07T19:05:01Z,2022-12-07T19:13:27Z,2022-12-07T19:05:09Z,2022-12-07T19:06:24Z,2022-12-07T19:08:24Z,2022-12-07T19:09:29Z,2022-12-07T19:10:31Z,2022-12-07T19:11:35Z,2022-12-07T19:13:18Z,2022-12-07T19:13:27Z,8,75,120,65,62,64,103,9,506,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",1,1,1,2,2,1,3,3,2,2,1,2,1,1,2,5,7,8,6,4,3,2,34,13,7,5,1,1,88,UKJ,Mujer,F2F (presencial),30–44,3.8461538461538463
CRON2W4e01,1,28.03.2024,53749,GB,2.968486,2,4,4,3,3,4,5,3,4,5,3,1,5,5,5,5,4,3,3,3,4,4,3,1,1,1,1,3,3,3,1,66,1,2,5,5,5,5,1,5,1,1,3,2,2,1,7,2,2,3,3,2,2,1,2,2,2,2,3,3,1,1,0,0,0,2,3,2,3,6,5,2,2,0,0,ENG,2022-11-24T14:34:50Z,2022-11-24T15:57:53Z,2022-11-24T15:43:25Z,2022-11-24T15:45:03Z,2022-11-24T15:47:22Z,2022-11-24T15:51:04Z,2022-11-24T15:51:56Z,2022-11-24T15:53:37Z,2022-11-24T15:57:42Z,2022-11-24T15:57:53Z,4115,98,139,222,52,101,245,11,4983,w4q73,100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",2,1,2,1,1,2,3,2,3,2,1,2,1,2,1,5,3,8,7,4,6,2,29,17,6,5,1,2,6,UKI,Mujer,CATI (teléfono),18–29,1.9230769230769231
CRON2W4e01,1,28.03.2024,53765,GB,0.68706983,1,4,2,1,3,5,5,1,5,4,4,1,4,5,5,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,2,1,5,4,5,5,4,3,4,4,2,4,3,3,3,5,5,3,4,3,1,3,1,4,2,4,3,3,4,2,2,2,2,3,0,NA,7,5,6,1,1,3,6,3,7,ENG,2022-11-30T14:07:16Z,2022-11-30T14:18:43Z,2022-11-30T14:07:20Z,2022-11-30T14:09:11Z,2022-11-30T14:12:00Z,2022-11-30T14:13:22Z,2022-11-30T14:14:25Z,2022-11-30T14:16:29Z,2022-11-30T14:18:40Z,2022-11-30T14:18:43Z,4,111,169,82,63,124,131,3,687,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.3 Mobile/15E148 Safari/604.1",1,1,2,1,2,1,3,2,3,1,2,2,1,5,3,8,6,2,7,4,1,1,31,16,6,5,1,2,4,UKE,Hombre,F2F (presencial),30–44,3.6666666666666665
CRON2W4e01,1,28.03.2024,53947,GB,0.35145903,1,4,4,1,4,4,5,4,4,5,4,2,4,5,4,3,3,2,3,3,3,3,3,1,1,1,1,3,3,3,1,66,4,6,3,4,3,3,4,3,4,4,4,1,3,3,6,1,2,3,4,2,3,2,1,3,3,3,2,1,2,1,6,6,6,5,3,3,5,5,7,4,7,8,7,ENG,2022-11-28T19:18:28Z,2022-11-28T19:34:27Z,2022-11-28T19:18:30Z,2022-11-28T19:20:15Z,2022-11-28T19:23:56Z,2022-11-28T19:29:56Z,2022-11-28T19:30:59Z,2022-11-28T19:32:35Z,2022-11-28T19:34:20Z,2022-11-28T19:34:27Z,2,105,221,360,63,96,105,7,959,w4q73,100,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,2,1,1,2,2,1,3,2,3,1,2,2,1,3,5,4,1,6,2,8,7,2,40,24,7,5,1,1,9,UKL,Mujer,F2F (presencial),30–44,5.538461538461538
CRON2W4e01,1,28.03.2024,53949,GB,0.46874818,1,5,4,3,2,5,5,2,3,5,5,2,4,4,4,3,2,2,3,3,3,3,3,1,1,2,2,2,2,3,2,3,4,2,4,4,4,4,3,4,3,3,3,3,3,7,3,3,3,2,2,2,2,3,3,3,2,2,3,1,1,2,5,3,4,7,7,5,5,6,5,4,4,4,5,ENG,2022-11-24T11:45:02Z,2022-11-24T12:00:06Z,2022-11-24T11:45:07Z,2022-11-24T11:47:11Z,2022-11-24T11:50:44Z,2022-11-24T11:52:34Z,2022-11-24T11:54:01Z,2022-11-24T11:56:12Z,2022-11-24T11:59:53Z,2022-11-24T12:00:06Z,5,124,213,110,87,131,221,13,904,w4q73,100,1,NodeJS,4,1,2,1,2,1,3,3,2,2,1,2,1,3,4,8,2,7,6,5,1,2,44,13,4,5,1,3,4,UKE,Mujer,F2F (presencial),30–44,4.923076923076923
CRON2W4e01,1,28.03.2024,53991,GB,0.49418622,1,4,4,2,3,4,5,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,1,1,1,2,2,3,3,3,2,2,3,6,3,3,4,3,3,2,3,2,4,4,3,5,6,1,1,3,4,1,3,1,1,2,2,1,2,2,1,2,6,6,6,6,7,3,3,6,5,5,5,3,5,ENG,2022-11-23T11:44:20Z,2022-11-23T11:53:20Z,2022-11-23T11:44:24Z,2022-11-23T11:45:40Z,2022-11-23T11:47:47Z,2022-11-23T11:48:55Z,2022-11-23T11:49:59Z,2022-11-23T11:51:35Z,2022-11-23T11:53:15Z,2022-11-23T11:53:20Z,4,76,127,68,64,96,100,5,540,w4q73,100,1,"Mozilla/5.0 (iPad; CPU OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",3,1,2,1,1,2,3,2,3,1,2,2,1,1,3,7,2,8,6,5,4,2,56,21,7,5,6,2,10,UKK,Mujer,F2F (presencial),45–64,5.076923076923077
